Tamanho;Cenario;Algoritmo;Dado;Media;DesvioPadrao;Minimo;Maximo;Mediana;CV;IC95_Superior;IC95_Inferior
50000;AltaRepeticao;QuickSortRandomizado;TEMPO;66734868.10;6330186.72;62082596.00;94236524.00;65155931.00;9.49;69000096.33;64469639.87
50000;AltaRepeticao;QuickSortRandomizado;MEM_AUX;11182.00;203.31;10760.00;11640.00;11160.00;1.82;11254.75;11109.25
50000;AltaRepeticao;HeapSort;COMPARACOES;1402140.40;340.92;1401426.00;1402908.00;1402127.50;0.02;1402262.40;1402018.40
50000;AltaRepeticao;HeapSort;TROCAS;731731.23;211.30;731287.00;732103.00;731759.50;0.03;731806.85;731655.62
50000;AltaRepeticao;HeapSort;ACESSOS;5731205.73;1467.73;5728084.00;5733588.00;5731364.00;0.03;5731730.95;5730680.51
50000;AltaRepeticao;HeapSort;PROF_REC;15.00;0.00;15.00;15.00;15.00;0.00;15.00;15.00
50000;AltaRepeticao;HeapSort;TEMPO;37226043.37;12658137.10;23704255.00;68950156.00;33300885.50;34.00;41755699.56;32696387.18
50000;AltaRepeticao;HeapSort;MEM_AUX;240.00;0.00;240.00;240.00;240.00;0.00;240.00;240.00
50000;AltaRepeticao;ShellSort;COMPARACOES;1107110.50;62568.40;1018532.00;1286809.00;1095538.50;5.65;1129500.31;1084720.69
50000;AltaRepeticao;ShellSort;TROCAS;1020288.20;31294.42;975942.00;1110150.00;1014514.50;3.07;1031486.76;1009089.64
50000;AltaRepeticao;ShellSort;ACESSOS;3147686.90;125157.20;2970416.00;3507109.00;3124567.50;3.98;3192473.83;3102899.97
50000;AltaRepeticao;ShellSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;AltaRepeticao;ShellSort;TEMPO;15979763.30;2052400.63;14112211.00;22330402.00;15296174.00;12.84;16714205.43;15245321.17
50000;AltaRepeticao;ShellSort;MEM_AUX;20.00;0.00;20.00;20.00;20.00;0.00;20.00;20.00
50000;QuaseReal;BubbleSort;COMPARACOES;1249925564.23;50935.14;1249779375.00;1249974864.00;1249941185.00;0.00;1249943791.14;1249907337.33
50000;QuaseReal;BubbleSort;TROCAS;625096139.20;1632459.63;620660123.00;627833678.00;625206566.50;0.26;625680307.38;624511971.02
50000;QuaseReal;BubbleSort;ACESSOS;5000235685.27;6552294.46;4982557186.00;5011187680.00;5000667245.00;0.13;5002580393.73;4997890976.81
50000;QuaseReal;BubbleSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;QuaseReal;BubbleSort;TEMPO;13193762796.40;151498390.14;12909197857.00;13713398734.00;13153274812.00;1.15;13247975799.06;13139549793.74
50000;QuaseReal;BubbleSort;MEM_AUX;17.00;0.00;17.00;17.00;17.00;0.00;17.00;17.00
50000;QuaseReal;InsertionSort;COMPARACOES;1249708323.13;4510640.62;1238466757.00;1256624767.00;1250404311.00;0.36;1251322435.15;1248094211.12
50000;QuaseReal;InsertionSort;TROCAS;624879168.40;2255321.66;619258381.00;628337392.00;625227165.50;0.36;625686224.89;624072111.91
50000;QuaseReal;InsertionSort;ACESSOS;2499466659.93;9021283.95;2476983519.00;2513299551.00;2500858642.00;0.36;2502694884.93;2496238434.93
50000;QuaseReal;InsertionSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;QuaseReal;InsertionSort;TEMPO;7110448371.33;736935957.28;6549763923.00;9558757040.00;6799929207.50;10.36;7374157516.86;6846739225.80
50000;QuaseReal;InsertionSort;MEM_AUX;16.00;0.00;16.00;16.00;16.00;0.00;16.00;16.00
50000;QuaseReal;SelectionSort;COMPARACOES;1249975000.00;0.00;1249975000.00;1249975000.00;1249975000.00;0.00;1249975000.00;1249975000.00
50000;QuaseReal;SelectionSort;TROCAS;49988.30;3.08;49982.00;49993.00;49988.00;0.01;49989.40;49987.20
50000;QuaseReal;SelectionSort;ACESSOS;2500149953.20;12.30;2500149928.00;2500149972.00;2500149952.00;0.00;2500149957.60;2500149948.80
50000;QuaseReal;SelectionSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;QuaseReal;SelectionSort;TEMPO;7790253272.23;695142121.52;7124085364.00;10774324041.00;7615533622.50;8.92;8039006685.71;7541499858.76
50000;QuaseReal;SelectionSort;MEM_AUX;20.00;0.00;20.00;20.00;20.00;0.00;20.00;20.00
50000;QuaseReal;MergeSort;COMPARACOES;718150.00;116.62;717974.00;718428.00;718137.50;0.02;718191.73;718108.27
50000;QuaseReal;MergeSort;TROCAS;1568928.00;0.00;1568928.00;1568928.00;1568928.00;0.00;1568928.00;1568928.00
50000;QuaseReal;MergeSort;ACESSOS;4574156.00;233.23;4573804.00;4574712.00;4574131.00;0.01;4574239.46;4574072.54
50000;QuaseReal;MergeSort;PROF_REC;15.00;0.00;15.00;15.00;15.00;0.00;15.00;15.00
50000;QuaseReal;MergeSort;TEMPO;21527789.93;5454010.31;18390750.00;44907674.00;19256201.50;25.33;23479482.46;19576097.41
50000;QuaseReal;MergeSort;MEM_AUX;200240.00;0.00;200240.00;200240.00;200240.00;0.00;200240.00;200240.00
50000;QuaseReal;QuickSort;COMPARACOES;939684.00;28267.18;884592.00;995813.00;939241.50;3.01;949799.28;929568.72
50000;QuaseReal;QuickSort;TROCAS;443329.93;30920.59;390165.00;498902.00;438956.50;6.97;454394.72;432265.14
50000;QuaseReal;QuickSort;ACESSOS;2746348.63;141134.25;2485357.00;3002922.00;2718337.50;5.14;2796852.87;2695844.39
50000;QuaseReal;QuickSort;PROF_REC;36.37;3.06;32.00;44.00;36.00;8.41;37.46;35.27
50000;QuaseReal;QuickSort;TEMPO;18533402.23;8259735.00;12252502.00;44500345.00;15539544.50;44.57;21489110.44;15577694.02
50000;QuaseReal;QuickSort;MEM_AUX;581.87;48.91;512.00;704.00;576.00;8.41;599.37;564.37
50000;QuaseReal;QuickSortRandomizado;COMPARACOES;947658.73;42931.46;880108.00;1050706.00;937463.50;4.53;963021.56;932295.91
50000;QuaseReal;QuickSortRandomizado;TROCAS;470032.67;30432.82;418361.00;542954.00;464899.50;6.47;480922.91;459142.42
50000;QuaseReal;QuickSortRandomizado;ACESSOS;2861124.10;154074.08;2622199.00;3255955.00;2847070.50;5.39;2916258.80;2805989.40
50000;QuaseReal;QuickSortRandomizado;PROF_REC;36.37;2.55;32.00;42.00;37.00;7.02;37.28;35.45
50000;QuaseReal;QuickSortRandomizado;TEMPO;15064469.43;1408013.37;13779297.00;19866485.00;14496441.00;9.35;15568320.55;14560618.32
50000;QuaseReal;QuickSortRandomizado;MEM_AUX;727.33;51.05;640.00;840.00;740.00;7.02;745.60;709.06
50000;QuaseReal;HeapSort;COMPARACOES;1409732.23;189.59;1409298.00;1410055.00;1409738.50;0.01;1409800.08;1409664.39
50000;QuaseReal;HeapSort;TROCAS;737371.60;159.69;736992.00;737710.00;737370.00;0.02;737428.75;737314.45
50000;QuaseReal;HeapSort;ACESSOS;5768950.87;977.16;5766792.00;5770950.00;5768955.00;0.02;5769300.54;5768601.20
50000;QuaseReal;HeapSort;PROF_REC;15.00;0.00;15.00;15.00;15.00;0.00;15.00;15.00
50000;QuaseReal;HeapSort;TEMPO;28148367.67;7328795.43;24219690.00;56293725.00;25800711.00;26.04;30770943.43;25525791.91
50000;QuaseReal;HeapSort;MEM_AUX;240.00;0.00;240.00;240.00;240.00;0.00;240.00;240.00
50000;QuaseReal;ShellSort;COMPARACOES;2456602.90;133938.52;2255736.00;2914078.00;2427310.00;5.45;2504532.18;2408673.62
50000;QuaseReal;ShellSort;TROCAS;1695419.00;66990.74;1594920.00;1924272.00;1680787.00;3.95;1719391.33;1671446.67
50000;QuaseReal;ShellSort;ACESSOS;5847440.90;267919.98;5445576.00;6762622.00;5788884.00;4.58;5943314.83;5751566.97
50000;QuaseReal;ShellSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;QuaseReal;ShellSort;TEMPO;26032295.07;3177047.43;23156883.00;39552242.00;25459815.50;12.20;27169186.89;24895403.24
50000;QuaseReal;ShellSort;MEM_AUX;20.00;0.00;20.00;20.00;20.00;0.00;20.00;20.00
